source_video_id,old_label,suggested_label,issue_type,prob_hate,model_confidence,teacher_binary_prob,teacher_confidence,transcript_source,frame_dir,reason,split,teacher_agreement,auto_relabel
non_hate_video_492,0,1,suspected_false_negative_label,0.916158139705658,0.916158139705658,0.9989044666290284,0.6879484667529916,asr,E:\m-hvc\datasets\old-dataset\frames_unique\non_hate_video_492,auto: model_prob>=0.900; teacher_agrees; teacher_confidence>=0.550,val,strong_agree,True
video_88,0,1,suspected_false_negative_label,0.9159317016601562,0.9159317016601562,0.0003428976633585,0.9996825456619264,human,E:\m-hvc\datasets\old-dataset\frames_unique\video_88,review: model_prob>=0.900; teacher_not_strongly_agreeing,train,disagree_or_weak,False
video_153,1,0,suspected_false_positive_label,0.0849191695451736,0.9150808304548264,0.5104857683181763,0.4893767535686493,human,E:\m-hvc\datasets\old-dataset\frames_unique\video_153,review: no_usable_teacher; not_extreme_model_probability; model_prob<0.320,test,unavailable,False
hate_video_15,1,0,suspected_false_positive_label,0.0870028808712959,0.9129971191287041,0.9998406171798706,0.6595667856590676,asr,E:\m-hvc\datasets\old-dataset\frames_unique\hate_video_15,review: model_prob<=0.100; teacher_not_strongly_agreeing,val,disagree_or_weak,False
R_non_hate_video_230,0,1,suspected_false_negative_label,0.912385106086731,0.912385106086731,,,missing,E:\m-hvc\datasets\old-dataset\frames_unique\R_non_hate_video_230,review: no_usable_teacher; not_extreme_model_probability; model_prob>=0.320,val,unavailable,False
video_170,0,1,suspected_false_negative_label,0.9121091961860656,0.9121091961860656,0.0168216489255428,0.9834328889846802,human,E:\m-hvc\datasets\old-dataset\frames_unique\video_170,review: model_prob>=0.900; teacher_not_strongly_agreeing,val,disagree_or_weak,False
hate_video_90,1,0,suspected_false_positive_label,0.0881245508790016,0.9118754491209984,0.9998571872711182,0.84231644649647,asr,E:\m-hvc\datasets\old-dataset\frames_unique\hate_video_90,review: model_prob<=0.100; teacher_not_strongly_agreeing,train,disagree_or_weak,False
BV1kT411m7Lm,1,0,suspected_false_positive_label,0.0889811292290687,0.9110188707709312,0.3553945124149322,0.6066171571567089,asr,E:\m-hvc\datasets\old-dataset\frames_unique\BV1kT411m7Lm,review: model_prob<=0.100; teacher_not_strongly_agreeing,train,disagree_or_weak,False
BV1iQ4y197ww,1,0,suspected_false_positive_label,0.0892373546957969,0.9107626453042031,0.0662284567952156,0.6206022650093771,asr,E:\m-hvc\datasets\old-dataset\frames_unique\BV1iQ4y197ww,auto: model_prob<=0.100; teacher_agrees; teacher_confidence>=0.550,train,strong_agree,True
BV11T411x7HG,1,0,suspected_false_positive_label,0.0905939787626266,0.9094060212373734,0.1202542558312416,0.6941287982328539,asr,E:\m-hvc\datasets\old-dataset\frames_unique\BV11T411x7HG,auto: model_prob<=0.100; teacher_agrees; teacher_confidence>=0.550,train,strong_agree,True
BV1aP4y1E7PF,1,0,suspected_false_positive_label,0.0916495844721794,0.9083504155278206,0.0100546143949031,0.8418977569137872,asr,E:\m-hvc\datasets\old-dataset\frames_unique\BV1aP4y1E7PF,auto: model_prob<=0.100; teacher_agrees; teacher_confidence>=0.550,train,strong_agree,True
BV18i4y1b7k3,1,0,suspected_false_positive_label,0.0942554473876953,0.9057445526123047,0.2874153256416321,0.6334254063815642,asr,E:\m-hvc\datasets\old-dataset\frames_unique\BV18i4y1b7k3,review: model_prob<=0.100; teacher_not_strongly_agreeing,val,disagree_or_weak,False
hate_video_265,1,0,suspected_false_positive_label,0.0946028158068656,0.9053971841931344,0.9999206066131592,0.6891956153880047,asr,E:\m-hvc\datasets\old-dataset\frames_unique\hate_video_265,review: model_prob<=0.100; teacher_not_strongly_agreeing,train,disagree_or_weak,False
BV1te411D7zR,0,1,suspected_false_negative_label,0.9045106172561646,0.9045106172561646,0.004262569360435,0.1071160957594252,asr,E:\m-hvc\datasets\old-dataset\frames_unique\BV1te411D7zR,review: no_usable_teacher; not_extreme_model_probability; model_prob>=0.320,test,unavailable,False
BV1qe411r7Mg,1,0,suspected_false_positive_label,0.0970295891165733,0.9029704108834267,0.1071541905403137,0.7946417554832316,asr,E:\m-hvc\datasets\old-dataset\frames_unique\BV1qe411r7Mg,auto: model_prob<=0.100; teacher_agrees; teacher_confidence>=0.550,train,strong_agree,True
hate_video_310,1,0,suspected_false_positive_label,0.0972106382250785,0.9027893617749215,0.999904990196228,0.7545603156591842,asr,E:\m-hvc\datasets\old-dataset\frames_unique\hate_video_310,review: model_prob<=0.100; teacher_not_strongly_agreeing,train,disagree_or_weak,False
S_non_hate_videos_51,0,1,suspected_false_negative_label,0.902468204498291,0.902468204498291,0.9951632022857666,0.958381712436676,human,E:\m-hvc\datasets\old-dataset\frames_unique\S_non_hate_videos_51,auto: model_prob>=0.900; teacher_agrees; teacher_confidence>=0.550,train,strong_agree,True
BV1VX4y1q7Mc,1,0,suspected_false_positive_label,0.0985207855701446,0.9014792144298553,0.0454408340156078,0.8648140715108824,asr,E:\m-hvc\datasets\old-dataset\frames_unique\BV1VX4y1q7Mc,auto: model_prob<=0.100; teacher_agrees; teacher_confidence>=0.550,train,strong_agree,True
hate_video_150,1,0,suspected_false_positive_label,0.098779410123825,0.901220589876175,,,missing,E:\m-hvc\datasets\old-dataset\frames_unique\hate_video_150,review: no_usable_teacher; not_extreme_model_probability; model_prob<0.320,train,unavailable,False
BV1Dm4y1J7Pj,1,0,suspected_false_positive_label,0.0996321365237236,0.9003678634762764,,,missing,E:\m-hvc\datasets\old-dataset\frames_unique\BV1Dm4y1J7Pj,review: no_usable_teacher; not_extreme_model_probability; model_prob<0.320,train,unavailable,False
non_hate_video_130,0,1,suspected_false_negative_label,0.8994556665420532,0.8994556665420532,0.9793763160705566,0.7237575603519047,asr,E:\m-hvc\datasets\old-dataset\frames_unique\non_hate_video_130,review: model_disagrees_with_label_but_not_auto_threshold,val,strong_agree,False
BV1hL4y1j7pp,1,0,suspected_false_positive_label,0.1010187789797782,0.8989812210202218,,,missing,E:\m-hvc\datasets\old-dataset\frames_unique\BV1hL4y1j7pp,review: no_usable_teacher; not_extreme_model_probability; model_prob<0.320,train,unavailable,False
hate_video_135,1,0,suspected_false_positive_label,0.1029217615723609,0.8970782384276391,0.999940037727356,0.7138727981177004,asr,E:\m-hvc\datasets\old-dataset\frames_unique\hate_video_135,review: model_disagrees_with_label_but_not_auto_threshold,val,disagree_or_weak,False
hate_video_124,1,0,suspected_false_positive_label,0.1029235646128654,0.8970764353871346,0.999918818473816,0.6827452666155671,asr,E:\m-hvc\datasets\old-dataset\frames_unique\hate_video_124,review: model_disagrees_with_label_but_not_auto_threshold,val,disagree_or_weak,False
non_hate_video_171,0,1,suspected_false_negative_label,0.8949903845787048,0.8949903845787048,0.9999401569366456,0.7318204212170554,asr,E:\m-hvc\datasets\old-dataset\frames_unique\non_hate_video_171,review: model_disagrees_with_label_but_not_auto_threshold,val,strong_agree,False
non_hate_video_454,0,1,suspected_false_negative_label,0.894847571849823,0.894847571849823,0.9999376535415648,0.593988048747783,asr,E:\m-hvc\datasets\old-dataset\frames_unique\non_hate_video_454,review: model_disagrees_with_label_but_not_auto_threshold,train,strong_agree,False
video_41,1,0,suspected_false_positive_label,0.1053357049822807,0.8946642950177193,0.0002948516921605,0.2530489978705294,asr,E:\m-hvc\datasets\old-dataset\frames_unique\video_41,review: no_usable_teacher; not_extreme_model_probability; model_prob<0.320,train,unavailable,False
hate_video_180,1,0,suspected_false_positive_label,0.1061109080910682,0.8938890919089318,0.3629769086837768,0.5226949704865153,asr,E:\m-hvc\datasets\old-dataset\frames_unique\hate_video_180,review: no_usable_teacher; not_extreme_model_probability; model_prob<0.320,val,unavailable,False
video_39,1,0,suspected_false_positive_label,0.1061112731695175,0.8938887268304825,,,missing,E:\m-hvc\datasets\old-dataset\frames_unique\video_39,review: no_usable_teacher; not_extreme_model_probability; model_prob<0.320,train,unavailable,False
hate_video_375,1,0,suspected_false_positive_label,0.1062612980604171,0.8937387019395829,0.9999504089355468,0.851138280304433,asr,E:\m-hvc\datasets\old-dataset\frames_unique\hate_video_375,review: model_disagrees_with_label_but_not_auto_threshold,test,disagree_or_weak,False
non_hate_video_90,0,1,suspected_false_negative_label,0.8933929800987244,0.8933929800987244,0.9999222755432128,0.905145453003348,asr,E:\m-hvc\datasets\old-dataset\frames_unique\non_hate_video_90,review: model_disagrees_with_label_but_not_auto_threshold,train,strong_agree,False
hate_video_166,1,0,suspected_false_positive_label,0.1068031042814254,0.8931968957185746,0.9999047517776488,0.6813675443913381,asr,E:\m-hvc\datasets\old-dataset\frames_unique\hate_video_166,review: model_disagrees_with_label_but_not_auto_threshold,train,disagree_or_weak,False
non_hate_video_623,0,1,suspected_false_negative_label,0.892058253288269,0.892058253288269,0.985260248184204,0.6991269785062467,asr,E:\m-hvc\datasets\old-dataset\frames_unique\non_hate_video_623,review: model_disagrees_with_label_but_not_auto_threshold,val,strong_agree,False
non_hate_video_200,0,1,suspected_false_negative_label,0.8903111815452576,0.8903111815452576,0.9999314546585084,0.8283627733480016,asr,E:\m-hvc\datasets\old-dataset\frames_unique\non_hate_video_200,review: model_disagrees_with_label_but_not_auto_threshold,test,strong_agree,False
R_hate_video_223,1,0,suspected_false_positive_label,0.109987549483776,0.890012450516224,0.0006742078694514,0.9993897080421448,human,E:\m-hvc\datasets\old-dataset\frames_unique\R_hate_video_223,review: model_disagrees_with_label_but_not_auto_threshold,train,strong_agree,False
hate_video_382,1,0,suspected_false_positive_label,0.1112662851810455,0.8887337148189545,0.9997846484184264,0.8461475582471082,asr,E:\m-hvc\datasets\old-dataset\frames_unique\hate_video_382,review: model_disagrees_with_label_but_not_auto_threshold,test,disagree_or_weak,False
hate_video_374,1,0,suspected_false_positive_label,0.1115853041410446,0.8884146958589554,0.9995492100715636,0.7459401352231887,asr,E:\m-hvc\datasets\old-dataset\frames_unique\hate_video_374,review: model_disagrees_with_label_but_not_auto_threshold,test,disagree_or_weak,False
BV1aM4y1x7RU,0,1,suspected_false_negative_label,0.8871938586235046,0.8871938586235046,,,missing,E:\m-hvc\datasets\old-dataset\frames_unique\BV1aM4y1x7RU,review: no_usable_teacher; not_extreme_model_probability; model_prob>=0.320,train,unavailable,False
video_49,1,0,suspected_false_positive_label,0.1154537200927734,0.8845462799072266,,,missing,E:\m-hvc\datasets\old-dataset\frames_unique\video_49,review: no_usable_teacher; not_extreme_model_probability; model_prob<0.320,test,unavailable,False
BV1kQ4y1k72V,1,0,suspected_false_positive_label,0.116231694817543,0.883768305182457,0.0058142314665019,0.7157471422349343,asr,E:\m-hvc\datasets\old-dataset\frames_unique\BV1kQ4y1k72V,review: model_disagrees_with_label_but_not_auto_threshold,train,strong_agree,False
video_52,1,0,suspected_false_positive_label,0.1169550567865371,0.8830449432134629,0.8451233506202698,0.7205385565757751,human,E:\m-hvc\datasets\old-dataset\frames_unique\video_52,review: model_disagrees_with_label_but_not_auto_threshold,test,disagree_or_weak,False
non_hate_video_380,0,1,suspected_false_negative_label,0.8826401233673096,0.8826401233673096,0.9381567239761353,0.7424783287794732,asr,E:\m-hvc\datasets\old-dataset\frames_unique\non_hate_video_380,review: model_disagrees_with_label_but_not_auto_threshold,val,strong_agree,False
BV1wj411h7ZN,1,0,suspected_false_positive_label,0.1184474155306816,0.8815525844693184,0.057871114462614,0.5605292166593783,asr,E:\m-hvc\datasets\old-dataset\frames_unique\BV1wj411h7ZN,review: model_disagrees_with_label_but_not_auto_threshold,test,strong_agree,False
hate_video_158,1,0,suspected_false_positive_label,0.1193521544337272,0.8806478455662728,0.9999332427978516,0.6779807892550688,asr,E:\m-hvc\datasets\old-dataset\frames_unique\hate_video_158,review: model_disagrees_with_label_but_not_auto_threshold,test,disagree_or_weak,False
hate_video_83,1,0,suspected_false_positive_label,0.1195884570479393,0.8804115429520607,0.9999083280563354,0.7677809476555009,asr,E:\m-hvc\datasets\old-dataset\frames_unique\hate_video_83,review: model_disagrees_with_label_but_not_auto_threshold,test,disagree_or_weak,False
non_hate_video_464,0,1,suspected_false_negative_label,0.8797563910484314,0.8797563910484314,,,missing,E:\m-hvc\datasets\old-dataset\frames_unique\non_hate_video_464,review: no_usable_teacher; not_extreme_model_probability; model_prob>=0.320,train,unavailable,False
non_hate_video_447,0,1,suspected_false_negative_label,0.8796537518501282,0.8796537518501282,0.9821683168411256,0.8460282361729908,asr,E:\m-hvc\datasets\old-dataset\frames_unique\non_hate_video_447,review: model_disagrees_with_label_but_not_auto_threshold,val,strong_agree,False
hate_video_351,1,0,suspected_false_positive_label,0.1229850426316261,0.8770149573683739,0.999579131603241,0.7485071961877994,asr,E:\m-hvc\datasets\old-dataset\frames_unique\hate_video_351,review: model_disagrees_with_label_but_not_auto_threshold,test,disagree_or_weak,False
non_hate_video_616,0,1,suspected_false_negative_label,0.8757787942886353,0.8757787942886353,,,missing,E:\m-hvc\datasets\old-dataset\frames_unique\non_hate_video_616,review: no_usable_teacher; not_extreme_model_probability; model_prob>=0.320,val,unavailable,False
hate_video_392,1,0,suspected_false_positive_label,0.1279665380716323,0.8720334619283677,0.9999372959136964,0.7337902523741394,asr,E:\m-hvc\datasets\old-dataset\frames_unique\hate_video_392,review: model_disagrees_with_label_but_not_auto_threshold,test,disagree_or_weak,False
BV1Rq4y157fL,1,0,suspected_false_positive_label,0.1286150962114334,0.8713849037885666,0.0064781559631228,0.7263709878688898,asr,E:\m-hvc\datasets\old-dataset\frames_unique\BV1Rq4y157fL,review: model_disagrees_with_label_but_not_auto_threshold,train,strong_agree,False
non_hate_video_185,0,1,suspected_false_negative_label,0.8709611296653748,0.8709611296653748,0.9980947375297546,0.7600631901067179,asr,E:\m-hvc\datasets\old-dataset\frames_unique\non_hate_video_185,review: model_disagrees_with_label_but_not_auto_threshold,train,strong_agree,False
BV1r64y1H78r,0,1,suspected_false_negative_label,0.86924147605896,0.86924147605896,0.2746331989765167,0.6026694350987967,asr,E:\m-hvc\datasets\old-dataset\frames_unique\BV1r64y1H78r,review: model_disagrees_with_label_but_not_auto_threshold,val,disagree_or_weak,False
BV1LJ411y7QX,1,0,suspected_false_positive_label,0.1312511712312698,0.8687488287687302,0.0475599579513073,0.6471571435031442,asr,E:\m-hvc\datasets\old-dataset\frames_unique\BV1LJ411y7QX,review: model_disagrees_with_label_but_not_auto_threshold,train,strong_agree,False
hate_video_304,1,0,suspected_false_positive_label,0.1317647397518158,0.8682352602481842,0.9986135959625244,0.841412906111671,asr,E:\m-hvc\datasets\old-dataset\frames_unique\hate_video_304,review: model_disagrees_with_label_but_not_auto_threshold,test,disagree_or_weak,False
BV15V4y1k7tZ,1,0,suspected_false_positive_label,0.1317981779575348,0.8682018220424652,0.0193405877798795,0.7448574138321656,asr,E:\m-hvc\datasets\old-dataset\frames_unique\BV15V4y1k7tZ,review: model_disagrees_with_label_but_not_auto_threshold,train,strong_agree,False
non_hate_video_584,0,1,suspected_false_negative_label,0.8657469153404236,0.8657469153404236,0.999936819076538,0.6647376021373536,asr,E:\m-hvc\datasets\old-dataset\frames_unique\non_hate_video_584,review: model_disagrees_with_label_but_not_auto_threshold,val,strong_agree,False
non_hate_video_565,0,1,suspected_false_negative_label,0.8654838800430298,0.8654838800430298,0.9999107122421264,0.8382679979676677,asr,E:\m-hvc\datasets\old-dataset\frames_unique\non_hate_video_565,review: model_disagrees_with_label_but_not_auto_threshold,val,strong_agree,False
video_637,0,1,suspected_false_negative_label,0.8643999099731445,0.8643999099731445,0.001610092120245,0.9985612034797668,human,E:\m-hvc\datasets\old-dataset\frames_unique\video_637,review: model_disagrees_with_label_but_not_auto_threshold,val,disagree_or_weak,False
R_non_hate_video_062,0,1,suspected_false_negative_label,0.8577146530151367,0.8577146530151367,0.999796450138092,0.9977224469184875,human,E:\m-hvc\datasets\old-dataset\frames_unique\R_non_hate_video_062,review: model_disagrees_with_label_but_not_auto_threshold,train,strong_agree,False
R_non_hate_video_231,0,1,suspected_false_negative_label,0.8571629524230957,0.8571629524230957,0.0007656165398657,0.9992809295654296,human,E:\m-hvc\datasets\old-dataset\frames_unique\R_non_hate_video_231,review: model_disagrees_with_label_but_not_auto_threshold,test,disagree_or_weak,False
non_hate_video_574,0,1,suspected_false_negative_label,0.8567354679107666,0.8567354679107666,0.9998600482940674,0.7195136070972193,asr,E:\m-hvc\datasets\old-dataset\frames_unique\non_hate_video_574,review: model_disagrees_with_label_but_not_auto_threshold,train,strong_agree,False
BV1jT4y1j7P6,1,0,suspected_false_positive_label,0.1435329020023346,0.8564670979976654,,,missing,E:\m-hvc\datasets\old-dataset\frames_unique\BV1jT4y1j7P6,review: no_usable_teacher; not_extreme_model_probability; model_prob<0.320,test,unavailable,False
non_hate_video_232,0,1,suspected_false_negative_label,0.8559617400169373,0.8559617400169373,0.9998120665550232,0.4555298059991118,asr,E:\m-hvc\datasets\old-dataset\frames_unique\non_hate_video_232,review: no_usable_teacher; not_extreme_model_probability; model_prob>=0.320,train,unavailable,False
hate_video_367,1,0,suspected_false_positive_label,0.1494693756103515,0.8505306243896484,0.9999549388885498,0.5718216788772235,asr,E:\m-hvc\datasets\old-dataset\frames_unique\hate_video_367,review: model_disagrees_with_label_but_not_auto_threshold,val,disagree_or_weak,False
BV1rq4y177j1,0,1,suspected_false_negative_label,0.8502092361450195,0.8502092361450195,0.4406414330005646,0.476255141527781,asr,E:\m-hvc\datasets\old-dataset\frames_unique\BV1rq4y177j1,review: no_usable_teacher; not_extreme_model_probability; model_prob>=0.320,val,unavailable,False
BV1SM41117HN,1,0,suspected_false_positive_label,0.1501640081405639,0.849835991859436,0.1463027447462082,0.3942493889317788,asr,E:\m-hvc\datasets\old-dataset\frames_unique\BV1SM41117HN,review: no_usable_teacher; not_extreme_model_probability; model_prob<0.320,train,unavailable,False
BV1gC4y1R7KF,1,0,suspected_false_positive_label,0.1506993621587753,0.8493006378412247,,,missing,E:\m-hvc\datasets\old-dataset\frames_unique\BV1gC4y1R7KF,review: no_usable_teacher; not_extreme_model_probability; model_prob<0.320,test,unavailable,False
hate_video_26,1,0,suspected_false_positive_label,0.1542757749557495,0.8457242250442505,0.9999431371688844,0.4862783714170232,asr,E:\m-hvc\datasets\old-dataset\frames_unique\hate_video_26,review: no_usable_teacher; not_extreme_model_probability; model_prob<0.320,val,unavailable,False
R_hate_video_008,0,1,suspected_false_negative_label,0.844360888004303,0.844360888004303,0.6472566723823547,0.3674391713374583,asr,E:\m-hvc\datasets\old-dataset\frames_unique\R_hate_video_008,review: no_usable_teacher; not_extreme_model_probability; model_prob>=0.320,train,unavailable,False
video_127,1,0,suspected_false_positive_label,0.1560322344303131,0.8439677655696869,0.9279821515083312,0.7199119329452515,human,E:\m-hvc\datasets\old-dataset\frames_unique\video_127,review: model_disagrees_with_label_but_not_auto_threshold,test,disagree_or_weak,False
video_90,1,0,suspected_false_positive_label,0.1578985154628753,0.8421014845371246,0.0003789804177358,0.3666045514884994,asr,E:\m-hvc\datasets\old-dataset\frames_unique\video_90,review: no_usable_teacher; not_extreme_model_probability; model_prob<0.320,train,unavailable,False
BV1nf4y1q7NV,0,1,suspected_false_negative_label,0.841223955154419,0.841223955154419,,,missing,E:\m-hvc\datasets\old-dataset\frames_unique\BV1nf4y1q7NV,review: no_usable_teacher; not_extreme_model_probability; model_prob>=0.320,test,unavailable,False
non_hate_video_334,0,1,suspected_false_negative_label,0.8403121829032898,0.8403121829032898,0.9977940320968628,0.7074686872599122,asr,E:\m-hvc\datasets\old-dataset\frames_unique\non_hate_video_334,review: model_disagrees_with_label_but_not_auto_threshold,train,strong_agree,False
R_non_hate_video_043,0,1,suspected_false_negative_label,0.8396252989768982,0.8396252989768982,0.991628885269165,0.9897836446762084,human,E:\m-hvc\datasets\old-dataset\frames_unique\R_non_hate_video_043,review: model_disagrees_with_label_but_not_auto_threshold,train,strong_agree,False
BV1AT411t7wB,1,0,suspected_false_positive_label,0.1666652411222458,0.8333347588777542,0.0190927907824516,0.6692356075003943,asr,E:\m-hvc\datasets\old-dataset\frames_unique\BV1AT411t7wB,review: model_disagrees_with_label_but_not_auto_threshold,train,strong_agree,False
hate_video_109,1,0,suspected_false_positive_label,0.1674694567918777,0.8325305432081223,0.0004754514666274,0.3710830780093233,asr,E:\m-hvc\datasets\old-dataset\frames_unique\hate_video_109,review: no_usable_teacher; not_extreme_model_probability; model_prob<0.320,train,unavailable,False
BV1iP411B7fA,0,1,suspected_false_negative_label,0.832388699054718,0.832388699054718,0.5969371795654297,0.4775187530395604,asr,E:\m-hvc\datasets\old-dataset\frames_unique\BV1iP411B7fA,review: no_usable_teacher; not_extreme_model_probability; model_prob>=0.320,train,unavailable,False
S_hate_video_206,1,0,suspected_false_positive_label,0.1685730814933776,0.8314269185066224,0.0004235100932419,0.6654424749097445,asr,E:\m-hvc\datasets\old-dataset\frames_unique\S_hate_video_206,review: model_disagrees_with_label_but_not_auto_threshold,train,strong_agree,False
hate_video_414,1,0,suspected_false_positive_label,0.1695606559514999,0.8304393440485001,0.0004614611098077,0.4693086322150645,asr,E:\m-hvc\datasets\old-dataset\frames_unique\hate_video_414,review: no_usable_teacher; not_extreme_model_probability; model_prob<0.320,test,unavailable,False
non_hate_video_11,0,1,suspected_false_negative_label,0.8264868855476379,0.8264868855476379,0.99991774559021,0.6539037554725854,asr,E:\m-hvc\datasets\old-dataset\frames_unique\non_hate_video_11,review: model_disagrees_with_label_but_not_auto_threshold,train,strong_agree,False
non_hate_video_269,0,1,suspected_false_negative_label,0.825883686542511,0.825883686542511,0.9997634291648864,0.4587176110510515,asr,E:\m-hvc\datasets\old-dataset\frames_unique\non_hate_video_269,review: no_usable_teacher; not_extreme_model_probability; model_prob>=0.320,test,unavailable,False
non_hate_video_523,0,1,suspected_false_negative_label,0.8242335319519043,0.8242335319519043,,,missing,E:\m-hvc\datasets\old-dataset\frames_unique\non_hate_video_523,review: no_usable_teacher; not_extreme_model_probability; model_prob>=0.320,train,unavailable,False
R_hate_video_085,1,0,suspected_false_positive_label,0.1817495971918106,0.8182504028081894,0.9690810441970824,0.4784413188772359,asr,E:\m-hvc\datasets\old-dataset\frames_unique\R_hate_video_085,review: no_usable_teacher; not_extreme_model_probability; model_prob<0.320,test,unavailable,False
hate_video_127,1,0,suspected_false_positive_label,0.1845285296440124,0.8154714703559875,0.0004708558553829,0.5679474828948433,asr,E:\m-hvc\datasets\old-dataset\frames_unique\hate_video_127,review: model_disagrees_with_label_but_not_auto_threshold,train,strong_agree,False
non_hate_video_282,0,1,suspected_false_negative_label,0.8148771524429321,0.8148771524429321,0.0640809908509254,0.7661412990436575,asr,E:\m-hvc\datasets\old-dataset\frames_unique\non_hate_video_282,review: model_disagrees_with_label_but_not_auto_threshold,test,disagree_or_weak,False
S_non_hate_videos_93,0,1,suspected_false_negative_label,0.8133058547973633,0.8133058547973633,0.0011693487176671,0.9989290237426758,human,E:\m-hvc\datasets\old-dataset\frames_unique\S_non_hate_videos_93,review: model_disagrees_with_label_but_not_auto_threshold,test,disagree_or_weak,False
BV1e24y1T7Z2,1,0,suspected_false_positive_label,0.1879221498966217,0.8120778501033783,0.0037332025822252,0.8635921596338516,asr,E:\m-hvc\datasets\old-dataset\frames_unique\BV1e24y1T7Z2,review: model_disagrees_with_label_but_not_auto_threshold,train,strong_agree,False
non_hate_video_192,0,1,suspected_false_negative_label,0.8109362125396729,0.8109362125396729,0.9994714856147766,0.752547005744503,asr,E:\m-hvc\datasets\old-dataset\frames_unique\non_hate_video_192,review: model_disagrees_with_label_but_not_auto_threshold,val,strong_agree,False
non_hate_video_483,0,1,suspected_false_negative_label,0.8107725381851196,0.8107725381851196,0.0014655970735475,0.4295191718320616,asr,E:\m-hvc\datasets\old-dataset\frames_unique\non_hate_video_483,review: no_usable_teacher; not_extreme_model_probability; model_prob>=0.320,test,unavailable,False
hate_video_273,1,0,suspected_false_positive_label,0.1894883066415786,0.8105116933584214,0.0357002541422843,0.7077820333475577,asr,E:\m-hvc\datasets\old-dataset\frames_unique\hate_video_273,review: model_disagrees_with_label_but_not_auto_threshold,val,strong_agree,False
BV18u411p74B,1,0,suspected_false_positive_label,0.1922137141227722,0.8077862858772278,0.1208895593881607,0.586219262694467,asr,E:\m-hvc\datasets\old-dataset\frames_unique\BV18u411p74B,review: model_disagrees_with_label_but_not_auto_threshold,test,strong_agree,False
BV13i4y1U7Ac,0,1,suspected_false_negative_label,0.806879460811615,0.806879460811615,0.6857818961143494,0.6031967744285914,asr,E:\m-hvc\datasets\old-dataset\frames_unique\BV13i4y1U7Ac,review: model_disagrees_with_label_but_not_auto_threshold,val,disagree_or_weak,False
BV13Q4y1y7UW,0,1,suspected_false_negative_label,0.8067050576210022,0.8067050576210022,0.0500112809240818,0.7848645440950814,asr,E:\m-hvc\datasets\old-dataset\frames_unique\BV13Q4y1y7UW,review: model_disagrees_with_label_but_not_auto_threshold,train,disagree_or_weak,False
BV1G24y187Fh,0,1,suspected_false_negative_label,0.8046668767929077,0.8046668767929077,0.3916287422180176,0.5194485728489158,asr,E:\m-hvc\datasets\old-dataset\frames_unique\BV1G24y187Fh,review: no_usable_teacher; not_extreme_model_probability; model_prob>=0.320,train,unavailable,False
non_hate_video_633,0,1,suspected_false_negative_label,0.8043214678764343,0.8043214678764343,0.0009533695993013,0.7914576431198803,asr,E:\m-hvc\datasets\old-dataset\frames_unique\non_hate_video_633,review: model_disagrees_with_label_but_not_auto_threshold,test,disagree_or_weak,False
R_hate_video_151,1,0,suspected_false_positive_label,0.1968893706798553,0.8031106293201447,0.0039336336776614,0.4064906099404688,asr,E:\m-hvc\datasets\old-dataset\frames_unique\R_hate_video_151,review: no_usable_teacher; not_extreme_model_probability; model_prob<0.320,train,unavailable,False
BV1wJ411U73M,0,1,suspected_false_negative_label,0.7992242574691772,0.7992242574691772,0.0103466119617223,0.288511921795319,asr,E:\m-hvc\datasets\old-dataset\frames_unique\BV1wJ411U73M,review: no_usable_teacher; not_extreme_model_probability; model_prob>=0.320,test,unavailable,False
hate_video_94,1,0,suspected_false_positive_label,0.2016195654869079,0.798380434513092,0.9998499155044556,0.5335783019497242,asr,E:\m-hvc\datasets\old-dataset\frames_unique\hate_video_94,review: no_usable_teacher; not_extreme_model_probability; model_prob<0.320,test,unavailable,False
BV117421N7HM,1,0,suspected_false_positive_label,0.2033935636281967,0.7966064363718033,,,missing,E:\m-hvc\datasets\old-dataset\frames_unique\BV117421N7HM,review: no_usable_teacher; not_extreme_model_probability; model_prob<0.320,train,unavailable,False
non_hate_video_108,0,1,suspected_false_negative_label,0.7945517301559448,0.7945517301559448,0.9984295964241028,0.8034577586179722,asr,E:\m-hvc\datasets\old-dataset\frames_unique\non_hate_video_108,review: model_disagrees_with_label_but_not_auto_threshold,test,strong_agree,False
non_hate_video_593,0,1,suspected_false_negative_label,0.7927024364471436,0.7927024364471436,,,missing,E:\m-hvc\datasets\old-dataset\frames_unique\non_hate_video_593,review: no_usable_teacher; not_extreme_model_probability; model_prob>=0.320,train,unavailable,False
BV1GB4y16758,1,0,suspected_false_positive_label,0.2100469022989273,0.7899530977010727,0.000511662045028,0.427858220098157,asr,E:\m-hvc\datasets\old-dataset\frames_unique\BV1GB4y16758,review: no_usable_teacher; not_extreme_model_probability; model_prob<0.320,train,unavailable,False
BV1Md4y1f7dn,1,0,suspected_false_positive_label,0.2118868678808212,0.7881131321191788,0.0095892651006579,0.8691659252665924,asr,E:\m-hvc\datasets\old-dataset\frames_unique\BV1Md4y1f7dn,review: model_disagrees_with_label_but_not_auto_threshold,train,strong_agree,False
BV1He411k7EL,1,0,suspected_false_positive_label,0.2131924480199813,0.7868075519800187,0.0268365647643804,0.740917937921105,asr,E:\m-hvc\datasets\old-dataset\frames_unique\BV1He411k7EL,review: model_disagrees_with_label_but_not_auto_threshold,train,strong_agree,False
